query_id	ndcg10	recall10	recall20	recall100	recall300	recall1000	mrr10
q-001	0.8052	0.8000	1.0000	1.0000			1.0000
q-002	0.7654	0.6667	0.6667	0.6667			1.0000
q-003	0.0000	0.0000	0.6667	1.0000			0.0000
q-004	0.5752	0.8000	1.0000	1.0000			0.5000
q-005	0.4556	1.0000	1.0000	1.0000			0.2000
q-006	0.8486	1.0000	1.0000	1.0000			1.0000
q-007	0.9675	1.0000	1.0000	1.0000			1.0000
q-008	0.5000	1.0000	1.0000	1.0000			0.3333
q-009	0.6309	1.0000	1.0000	1.0000			0.5000
q-010	0.6257	0.6667	1.0000	1.0000			1.0000
q-011	0.2346	0.3333	0.3333	0.6667			0.3333
q-012	0.5307	0.6667	1.0000	1.0000			0.5000
q-013	0.6462	1.0000	1.0000	1.0000			0.5000
q-014	0.1815	0.3333	0.3333	1.0000			0.2000
q-015	0.6131	0.5000	1.0000	1.0000			1.0000
q-016	0.8503	1.0000	1.0000	1.0000			1.0000
q-017	0.2372	0.5000	0.5000	1.0000			0.2000
q-018	0.0000	0.0000	0.2500	1.0000			0.0000
q-019	0.1564	0.3333	0.3333	0.6667			0.1429
q-020	0.3869	0.5000	0.5000	0.5000			0.5000
q-021	0.0000	0.0000	0.2500	0.7500			0.0000
q-022	0.5319	0.7500	1.0000	1.0000			0.5000
q-023	0.2021	0.3333	1.0000	1.0000			0.2500
q-024	0.0000	0.0000	0.0000	0.0000			0.0000
q-025	0.0000	0.0000	0.5000	0.5000			0.0000
q-026	0.4462	0.4000	0.4000	0.8000			1.0000
q-027	0.1128	0.2500	0.7500	1.0000			0.1000
q-028	0.5716	0.7500	1.0000	1.0000			0.5000
q-029	0.2463	0.2500	0.5000	0.7500			0.5000
q-030	1.0000	1.0000	1.0000	1.0000			1.0000
q-031	0.8756	1.0000	1.0000	1.0000			1.0000
q-032	0.3066	0.5000	0.5000	1.0000			0.3333
q-033	0.2346	0.3333	0.6667	1.0000			0.3333
q-034	0.0000	0.0000	1.0000	1.0000			0.0000
q-035	0.3333	1.0000	1.0000	1.0000			0.1429
q-036	0.4825	1.0000	1.0000	1.0000			0.2500
q-037	0.6131	0.5000	1.0000	1.0000			1.0000
q-038	0.6257	0.6667	1.0000	1.0000			1.0000
q-039	0.3703	0.6667	0.6667	1.0000			0.3333
q-040	0.6309	1.0000	1.0000	1.0000			0.5000
q-041	0.4525	0.6667	0.6667	1.0000			0.5000
q-042	0.5938	1.0000	1.0000	1.0000			0.5000
q-043	0.6364	0.6667	0.6667	1.0000			1.0000
q-044	0.6105	0.6667	0.6667	1.0000			1.0000
q-045	0.2591	0.4000	0.8000	1.0000			0.2500
q-046	0.3793	0.5000	0.6667	0.8333			0.5000
q-047	0.2439	0.2500	0.5000	1.0000			0.5000
q-048	0.4380	0.3750	0.6250	0.8750			1.0000
q-049	1.0000	1.0000	1.0000	1.0000			1.0000
q-050	0.3619	0.2500	0.5000	0.8750			1.0000
q-051	0.2489	0.1429	0.1429	0.4286			0.5000
q-052	0.0000	0.0000	0.3333	1.0000			0.0000
q-053	0.0798	0.1250	0.1250	0.3750			0.1250
q-054	0.5438	1.0000	1.0000	1.0000			0.3333
q-055	0.3212	0.3333	0.3333	1.0000			0.5000
q-056	0.3953	0.1563	0.3125	0.9688			0.2500
q-057	0.3430	0.0714	0.0893	0.2143			0.3333
q-058	0.3195	0.1667	0.2083	0.4167			0.2500
q-059	0.4608	0.1389	0.2222	0.6944			0.5000
q-060	0.4608	0.1389	0.2222	0.6944			0.5000
